도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
흥해읍 어리골 작은도서관,경상북도,포항시청,공공도서관,일+월+법정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,20,5939,0,0,5,14,경상북도 포항시청 북구 흥해읍 달전로291 (대유타운 입주자대표 회의실 1층),경상북도 포항시청 평생학습원 시립도서관,054-262-3996,66.0,66.0,http://phlib.pohang.go.kr/,36.069907,129.333834,2023-06-30,5020000,경상북도 포항시
서로사랑하는도서관,인천광역시,서구,작은도서관,법정공휴일,10:00,19:00,10:00,17:00,10:00,13:00,20,3000,5,1100,0,0,"인천광역시 서구 완정로10번길 8, 3층",,070-4246-5061,,,,37.59504508,126.673142,2021-09-30,3560000,인천광역시 서구
사랑방 작은도서관,인천광역시,서구,작은도서관,매주 월요일,10:00,17:00,10:00,17:00,13:00,17:00,50,2300,3,0,0,0,"인천광역시 서구 원당대로839번안길 20, 한우리교회",,032-569-0691,,,,37.59533187,126.6927384,2021-09-30,3560000,인천광역시 서구
비전 작은도서관,인천광역시,서구,작은도서관,법정공휴일,09:00,17:00,09:00,15:00,09:00,15:00,20,1546,6,22,0,0,"인천광역시 서구 건지로334번길 41, 3층",,032-000-0000,,,,37.49445846,126.6786235,2021-09-30,3560000,인천광역시 서구
맑은내 작은도서관,인천광역시,서구,작은도서관,매주 일요일,10:30,18:00,10:30,18:30,00:00,00:00,25,3000,5,0,0,0,"인천광역시 서구 여우재로 99, 지하1층",,032-000-0000,,,,37.48699602,126.6872148,2021-09-30,3560000,인천광역시 서구
나비사랑 작은도서관,인천광역시,서구,작은도서관,매주 월요일,10:00,18:00,10:00,18:00,09:00,18:00,32,1460,0,0,0,0,"인천광역시 서구 담지로 58, 1층",,032-519-8293,,,,37.53493817,126.660403,2021-09-30,3560000,인천광역시 서구
책나망 작은도서관,인천광역시,서구,작은도서관,"매주 월요일, 일요일",10:00,17:00,10:00,17:00,00:00,00:00,20,1500,4,30,0,0,인천광역시 서구 청라커낼로 252,,032-279-3475,,,,37.53029895,126.6478329,2021-09-30,3560000,인천광역시 서구
꿈담도서관,대구광역시,북구,작은도서관,화+목+법정공휴일,14:00,17:00,14:00,18:00,00:00,00:00,51,5000,0,0,0,0,"대구광역시 북구 매전로4길 32(매천동,한신더휴웨스턴펠리스)",,053-262-2202,,156.0,,35.90622874,128.5420963,2022-11-23,3450000,대구광역시 북구
꿈이 있는 도서관,대구광역시,북구,작은도서관,일+법정공휴일,10:00,20:00,10:00,18:00,00:00,00:00,20,5600,0,0,5,7,대구광역시 북구 검단동로 16(검단동),,053-384-8494,,36.69,,35.91316108,128.6259057,2022-11-23,3450000,대구광역시 북구
대구노원한신더휴 작은도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,24,1200,0,0,3,7,대구광역시 북구 노원로10길 40(노원동),,053-355-6601,,80.39,,35.89006153,128.5693834891,2022-11-23,3450000,대구광역시 북구
대구역서희스타힐스 작은도서관,대구광역시,북구,작은도서관,화+목+토+일+법정공휴일,14:00,17:00,00:00,00:00,00:00,00:00,15,5000,0,0,0,0,"대구광역시 북구 칠성남로 101(칠성동2가,대구역 서희스타힐스)",,053-355-7970,,33.1,,35.87862417,128.5918708,2022-11-23,3450000,대구광역시 북구
대현 휴 도서관,대구광역시,북구,작은도서관,월+토+일+법정공휴일,16:00,18:00,00:00,00:00,00:00,00:00,35,4900,0,5,4,7,"대구광역시 북구 대현남로 25(대현동, 대현한신휴플러스)",,053-942-8712,,61.96,,35.88156645,128.6046436,2022-11-23,3450000,대구광역시 북구
대현이편한세상도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,14:30,17:30,00:00,00:00,00:00,00:00,45,8800,1,0,3,7,"대구광역시 북구 대현로 10길 82(대현동, 대현 e-편한세상)",,053-939-0550,,94.9,,35.88208471,128.6029689,2022-11-23,3450000,대구광역시 북구
매화작은도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,14:00,18:00,00:00,00:00,00:00,00:00,50,8000,0,0,0,0,"대구광역시 북구 매전로 17(매천동, 매천화성파크드림)",,053-325-0673,,150.0,,35.90924048,128.5427884,2022-11-23,3450000,대구광역시 북구
메르디앙작은도서관,대구광역시,북구,작은도서관,일+법정공휴일,15:00,18:00,15:00,18:00,00:00,00:00,20,4300,42,0,3,7,"대구광역시 북구 서변로 26(서변동, 동서변월드메르디앙)",,,,40.0,,35.91880506,128.5972311,2022-11-23,3450000,대구광역시 북구
모퉁이작은도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,10:00,16:00,00:00,00:00,00:00,00:00,12,15000,0,0,0,0,"대구광역시 북구 성북로 5길 10, 2층(침산동)",,,,59.5,,35.8917987645,128.5868669911,2022-11-23,3450000,대구광역시 북구
무지개작은도서관,대구광역시,북구,작은도서관,일+법정공휴일,11:00,17:00,11:00,17:00,00:00,00:00,52,6000,2,0,5,10,"대구광역시 북구 관음중앙로 98-1, 3층(관음동)",,053-587-0675,,85.0,,35.9427013,128.545061,2022-11-23,3450000,대구광역시 북구
바람개비작은도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,13:00,17:00,00:00,00:00,00:00,00:00,16,8550,0,2,0,0,"대구광역시 북구 동변로 69, 2층(동변동)",,053-954-7073,,125.0,,35.91967553,128.603431,2022-11-23,3450000,대구광역시 북구
사랑의문고,광주광역시,북구,작은도서관,일,14:00,18:00,14:00,18:00,00:00,00:00,20,2000,0,0,3,7,광주광역시 북구 일곡택지로53번길 27(일곡동),,062-573-0191,,54.0,,35.20625673,126.8925702,2023-01-02,3620000,광주광역시 북구
삼각동작은도서관,광주광역시,북구,작은도서관,토+일+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,14,3008,2,0,5,15,"광주광역시 북구 설죽로 447(삼각동, 주민센터 내)",광주광역시 북구 삼각동주민센터,062-410-8795,,33.0,,35.1992328,126.8994863,2023-01-02,3620000,광주광역시 북구
새에덴작은도서관,광주광역시,북구,작은도서관,일+월,10:00,17:00,10:00,17:00,00:00,00:00,25,1000,0,0,3,7,광주광역시 북구 우치로 311번길 17(오치동),,062-571-0691,,50.0,,35.19190109,126.9024008,2023-01-02,3620000,광주광역시 북구
생각나무숲작은도서관,광주광역시,북구,작은도서관,월+국가지정공휴일,11:00,18:00,10:00,13:00,00:00,00:00,15,4200,1,0,3,7,"광주광역시 북구 하서로 393-9, 2층 (양산동)",,062-574-2210,,89.6,,35.21001255,126.8729023,2023-01-02,3620000,광주광역시 북구
엄궁 쌈지작은도서관,부산광역시,사상구,작은도서관,매주토요일+매주일요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,16,6152,0,0,5,14,"부산광역시 사상구 엄궁남로 20, (엄궁동)",엄궁작은도서관 자치운영위원회,051-711-3342,,84.0,,35.1251386121,128.9701073452,2023-06-30,3390000,부산광역시 사상구
주례1동 작은도서관,부산광역시,사상구,작은도서관,매주토요일+매주일요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,8,2141,0,0,5,14,"부산광역시 사상구 가야대로255번길 17, (주례동)",주례1동 작은도서관 운영위원회,051-310-3155,,73.0,,35.15133904,129.0010985,2023-06-30,3390000,부산광역시 사상구
주례2동작은도서관,부산광역시,사상구,작은도서관,매주토요일+매주일요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,6162,0,0,5,14,"부산광역시 사상구 주례로10번길 15, (주례동)",주례2동 작은도서관 운영위원회,051-310-5269,,100.0,,35.15134071,129.0010945,2023-06-30,3390000,부산광역시 사상구
주례쌈지작은도서관,부산광역시,사상구,작은도서관,매주토요일+매주일요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,30,14746,0,0,5,14,"부산광역시 사상구 냉정로 10, (주례동)",주례쌈지 작은도서관 운영위원회,051-310-3345,,82.2,,35.1473492,129.0014194,2023-06-30,3390000,부산광역시 사상구
학마을 작은도서관,부산광역시,사상구,작은도서관,매주일요일+공휴일,09:00,18:00,10:00,16:00,00:00,00:00,30,5484,0,0,3,14,"부산광역시 사상구 학감대로49번길 28-70, (학장동)",학장종합사회복지관,051-311-4017,,88.6,,35.13865234,128.9897444,2023-06-30,3390000,부산광역시 사상구
햇살나무작은도서관,부산광역시,사상구,작은도서관,매주토요일+매주일요일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,40,10285,5,0,3,14,"부산광역시 사상구 모라로110번길 29, (모라동)",부산여성회,051-312-1391,,99.0,,35.18525759,128.9926425,2023-06-30,3390000,부산광역시 사상구
LH감전 꿈꾸는작은도서관,부산광역시,사상구,작은도서관,매주토요일+매주일요일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,2332,3,0,2,14,"부산광역시 사상구 백양대로 539, (감전동, 감전엘에이치아파트)",감전엘에이치아파트,051-317-7739,,109.7,,35.15532163,128.9942400067,2023-06-30,3390000,부산광역시 사상구
창원중앙도서관,경상남도,창원시,공공도서관,금+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,718,332267,208,17132,5,14,경상남도 창원시 의창구 용호로 50 (반송동),경상남도 창원시청,055-225-7331,17382.0,5497.0,https://lib.changwon.go.kr/uc,35.23351196,128.6790493,2023-06-29,5670000,경상남도 창원시
성산도서관,경상남도,창원시,공공도서관,금+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,566,115589,164,4727,5,14,경상남도 창원시 성산구 외리로 47(남산동),경상남도 창원시청,055-225-7391,8162.0,4944.0,https://lib.changwon.go.kr/ss,35.20206524,128.707232,2023-06-29,5670000,경상남도 창원시
상남도서관,경상남도,창원시,공공도서관,월+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,506,177045,159,7076,5,14,경상남도 창원시 성산구 원이대로 810(가음정동),경상남도 창원시청,055-225-7411,11880.0,3481.0,https://lib.changwon.go.kr/sn,35.21397009,128.695308,2023-06-29,5670000,경상남도 창원시
최윤덕도서관,경상남도,창원시,공공도서관,금+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,463,34302,65,22,5,14,경상남도 창원시 의창구 무동서로 67(북면),경상남도 창원시청,055-225-7991,6363.0,4468.0,https://lib.changwon.go.kr/bm,35.3226549,128.5798548,2023-06-29,5670000,경상남도 창원시
고향의봄도서관,경상남도,창원시,공공도서관,월+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,496,164452,159,7373,5,14,경상남도 창원시 의창구 평산로 135번길 32 (서상동),경상남도 창원시청,055-225-7371,9122.0,3753.0,https://lib.changwon.go.kr/gh,35.256632,128.618549,2023-06-29,5670000,경상남도 창원시
명곡도서관,경상남도,창원시,공공도서관,월+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,701,86931,111,2661,5,14,경상남도 창원시 의창구 서곡길 21 (명서동),경상남도 창원시청,055-225-7321,2334.0,4266.0,https://lib.changwon.go.kr/mg,35.253149,128.6486524,2023-06-29,5670000,경상남도 창원시
마산합포도서관,경상남도,창원시,공공도서관,금+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,582,206725,170,8190,5,14,경상남도 창원시 마산합포구 월영동16길 22(해운동),경상남도 창원시청,055-225-7441,6840.0,7324.0,https://lib.changwon.go.kr/hp,35.18329531,128.5626645,2023-06-29,5670000,경상남도 창원시
마산회원도서관,경상남도,창원시,공공도서관,월+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,404,188938,204,6656,5,14,경상남도 창원시 마산회원구 3·15대로 558,경상남도 창원시청,055-225-7471,2030.0,2007.0,https://lib.changwon.go.kr/hw,35.224594,128.573538,2023-06-29,5670000,경상남도 창원시
내서도서관,경상남도,창원시,공공도서관,금+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,222,130681,125,3894,5,14,경상남도 창원시 마산회원구 내서읍 삼풍로 79,경상남도 창원시청,055-225-7481,1717.0,1054.0,https://lib.changwon.go.kr/ns,35.232707,128.501223,2023-06-29,5670000,경상남도 창원시
중리초등복합시설도서관,경상남도,창원시,공공도서관,일+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,200,91221,38,0,5,14,경상남도 창원시 마산회원구 내서읍 호계안길 22,경상남도 창원시청,055-225-7492,1058.0,1058.0,https://lib.changwon.go.kr/jr,35.25598878,128.5200577,2023-06-29,5670000,경상남도 창원시
진해도서관,경상남도,창원시,공공도서관,월+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,431,207152,201,7470,5,14,경상남도 창원시 진해구 충장로 141(여좌동),경상남도 창원시청,055-225-7511,1882.0,4440.0,https://lib.changwon.go.kr/jh,35.152457,128.6675064,2023-06-29,5670000,경상남도 창원시
서문어린이도서관,서울특별시,은평구,작은도서관,월요일 법정공휴일,10:00,15:00,00:00,00:00,10:00,15:00,22,7140,0,0,3,7,가좌로10길 10,,02-375-0025,,,,37.59165203,126.916665,2021-04-01,3110000,서울특별시 은평구
동부도서관,경상남도,창원시,공공도서관,금+1월1일+설 연휴+추석 연휴+기타 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,459,139837,186,6118,5,14,경상남도 창원시 진해구 용재로 66(용원동),경상남도 창원시청,055-225-7531,14793.0,3622.0,https://lib.changwon.go.kr/db,35.100007,128.817141,2023-06-29,5670000,경상남도 창원시
동읍평생교육센터,경상남도,창원시,작은도서관,일+국가지정 공휴일,09:00,18:00,09:00,16:30,00:00,00:00,30,18528,4,54,3,14,경상남도 창원시 의창구 동읍 동읍로 88,동읍주민자치위원회,055-253-7841,,,,35.28436931,128.6827261,2023-06-29,5670000,경상남도 창원시
대산평생교육센터,경상남도,창원시,작은도서관,일+국가지정 공휴일,09:00,18:00,09:00,14:00,00:00,00:00,82,13306,6,164,3,14,"경상남도 창원시 의창구 대산면 주남로 577, 2층",대산면주민자치위원회,055-291-6457,636.0,,,35.3353536,128.7082726,2023-06-29,5670000,경상남도 창원시
송파어린이도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,80,85246,42,718,5,14,서울특별시 송파구 올림픽로 105 (잠실동),서울특별시 송파구청,02-418-0303,1273.0,1273.0,http://www.splib.or.kr,37.51210126,127.0824285,2023-06-30,3230000,서울특별시 송파구
거마도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,22:00,09:00,20:00,09:00,20:00,187,51337,49,495,5,14,서울특별시 송파구 거마로2길 19 (거여동),서울특별시 송파구청,02-449-2332,886.0,886.0,http://www.splib.or.kr,37.493545,127.1468274,2023-06-30,3230000,서울특별시 송파구
소나무언덕1호작은도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,38,20229,20,292,5,14,서울특별시 송파구 올림픽로 47길 9 (풍납동),서울특별시 송파구청,02-475-0266,177.0,177.0,http://www.splib.or.kr,37.52741692,127.1180409,2023-06-30,3230000,서울특별시 송파구
소나무언덕2호도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,68,26717,24,391,5,14,서울특별시 송파구 석촌호수로 155 (잠실동),서울특별시 송파구청,02-424-0083,329.0,329.0,http://www.splib.or.kr,37.50726667,127.0942173,2023-06-30,3230000,서울특별시 송파구
소나무언덕3호도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,84,31248,12,420,5,14,서울특별시 송파구 성내천로 319 (마천동),서울특별시 송파구청,02-443-0130,343.0,343.0,http://www.splib.or.kr,37.492325,127.156619,2023-06-30,3230000,서울특별시 송파구
소나무언덕4호작은도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,45,20702,8,365,5,14,서울특별시 송파구 송이로 34 (송파동),서울특별시 송파구청,02-419-5100,246.0,246.0,http://www.splib.or.kr,37.502207,127.116836,2023-06-30,3230000,서울특별시 송파구
소나무언덕잠실본동도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,105,30390,8,515,5,14,서울특별시 송파구 탄천동로 205 (잠실동),서울특별시 송파구청,02-412-0750,510.0,510.0,http://www.splib.or.kr,37.503050833,127.076836208,2023-06-30,3230000,서울특별시 송파구
송파어린이영어도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,80,31784,7,859,5,14,서울특별시 송파구 오금로 1 (신천동),서울특별시 송파구청,02-415-3567,772.0,772.0,http://www.splib.or.kr,37.5223926,127.102983,2023-06-30,3230000,서울특별시 송파구
